RIDAGEYR,BMXBMI,BPXSY1,BPXDI1,LBDLDL,LBXTC,DR1TKCAL,DR1TSUGR,DR1TTFAT,num_meds,any_med_use,Top_Recommended_Action
49.05294117647059,30.145294117647058,121.85882352941177,71.81176470588235,109.37058823529412,190.24117647058824,1950.7941176470588,115.35464705882353,71.49023529411765,2.4705882352941178,0.5352941176470588,Reduce alcohol consumption
72.2463768115942,28.971256038647343,132.40579710144928,65.77777777777777,104.34782608695652,186.83333333333334,1707.0434782608695,91.04115942028986,65.16884057971015,4.526570048309178,0.8768115942028986,Regular doctor follow-ups & medication management
30.712871287128714,22.736523652365236,115.4983498349835,66.80968096809681,103.73707370737074,181.61936193619363,1786.7128712871288,86.96156215621562,64.15399339933994,0.7260726072607261,0.2706270627062706,Reduce sugar & fat intake
11.596259124087592,21.724771897810218,111.08120437956204,62.606751824817515,100.01049270072993,164.84260948905109,1689.4726277372263,100.26622262773722,64.34462135036496,0.32572992700729925,0.197992700729927,Maintain exercise and healthy habits
27.488080301129234,26.198243412797993,116.6198243412798,66.40150564617315,103.96988707653702,177.67377666248433,2012.6574654956084,115.456373902133,75.966373902133,0.9071518193224593,0.342534504391468,Reduce sugar & fat intake
47.4853843377842,29.8164200649585,122.8300252616384,69.48610609888127,107.33850595452905,188.3868639480332,2313.2479249368457,120.97233489714905,89.7773836160231,2.4106820642367377,0.6153013352580295,Quit smoking & nutritional lifestyle coaching
54.97457627118644,29.675593220338982,124.88474576271186,71.16949152542372,106.27118644067797,192.12372881355932,1891.8661016949152,104.31111864406779,73.2012372881356,2.8983050847457625,0.6847457627118644,Calorie reduction & weight management
12.019736842105264,21.716858552631578,111.98026315789474,59.39802631578947,101.3157894736842,168.07401315789474,1759.170230263158,104.03464638157895,67.14408717105263,0.3560855263157895,0.19078947368421054,Quit smoking & nutritional lifestyle coaching
24.20954907161804,24.42241379310345,114.54907161803713,64.87798408488064,105.07824933687003,178.20822281167108,1888.7798408488063,108.12661803713527,70.19604774535809,0.6936339522546419,0.29442970822281167,Increase exercise & healthy routines
